product_query,video_id,video_title,video_url,channel_name,published_at,view_count,comment_count,video_like_count,comment_id,author_name,comment_text,cleaned_comment_text,comment_like_count,detected_language,updated_at,sentiment_label,aspect_label,review_notes,is_empty,is_deleted,is_short_comment,is_single_word,is_spam,is_removed_by_cleaning,is_translated,is_ambiguous,is_future_demand,is_language_error,is_question,is_unrelated
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,Ugz4tr1STRRumcD5THR4AaABAg,@Spadebeingreal,Bro switch ki lifetime sale 153 m ki whereas ps5 is still growing,bro switch ki lifetime sale 153 m ki whereas ps5 is still growing,0,hinglish,2026-04-09T12:39:23Z,Negative,Competition,,False,False,False,False,False,False,True,0,0,0,0,0
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,Ugz_v7wkgvQToSbSBI94AaABAg,@hodgepodgelifeTN,"Ok, I may be in the minority, but I play my switch using Rokid AR glasses. It's a 210 inch screen IN MY FACE! Playing games with my AR glasses is a game changer, no pun intended. And playing it keeps the switch charged.","ok, i may be in the minority, but i play my switch using rokid ar glasses. it's a 210 inch screen in my face! playing games with my ar glasses is a game changer, no pun intended. and playing it keeps the switch charged.",0,english,2026-02-21T20:08:12Z,Negative,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,AGqtGUVO3o4,Nintendo switch 2 #nintendo,https://www.youtube.com/watch?v=AGqtGUVO3o4,R&Kgaming,2025-04-15T05:08:50Z,953559,129,4669.0,UgwzNRxwalcuKhxipvt4AaABAg,@Titan_Bay_Mech,"Congratulations, you made a Wii U😂😂😂","congratulations, you made a wii u😂😂😂",0,english,2026-01-18T14:18:02Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Anxm6kL6dDg,Unboxing the Nintendo Switch OLED Model!,https://www.youtube.com/watch?v=Anxm6kL6dDg,danomak,2021-10-26T18:35:23Z,7311591,1877,294263.0,UgxsV4_jlBDFZMdSRXN4AaABAg,@mangomilkyrice,Need to get one.,need to get one.,0,english,2026-04-17T10:46:47Z,Positive,Purchase Intent,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,Ugxz4qbrZedkWWIBLXd4AaABAg,@JvhJgf,"Know 2dow
Fi
EwofCdo
Wdd29",know 2dow fi ewofcdo wdd29,0,english,2025-06-27T12:23:23Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,UgwRikiHtgp3nCCv-D14AaABAg,@OnespotTech,Mobiles Best !,mobiles best !,256,english,2025-01-08T11:50:24Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,Ugzv35gobbtMCGYKaG94AaABAg,@aprilchronister3364,You should update this to the $500 being switch2,you should update this to the $500 being switch2,0,english,2026-01-18T02:39:17Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,Ugz0RcdSu8z2PtpfCsh4AaABAg,@normandraeady5428,People arguing over oled bruh look at the damn thing,people arguing over oled bruh look at the damn thing,1,english,2025-06-10T06:45:07Z,Positive,Display,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgzYaxcLA8_3eXat4E94AaABAg,@NZMandJM4,Well Mario also has bob-ombs so....,well mario also has bob-ombs so.,0,english,2025-12-20T21:13:04Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgxXj36F9ekkLZ5Bnk14AaABAg,@DavidGeorge-e3p,Man u guys are sooo lucky i don't even have nintendo switch one,man u guys are sooo lucky i don't even have nintendo switch one,0,english,2026-04-19T04:58:05Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,KfGCh6pm5aQ,Can these Switch 2 Items Work with Switch 1?  #nintendoswitch2 #nintendoswitch #gamingaccessories,https://www.youtube.com/watch?v=KfGCh6pm5aQ,FastSnail,2025-08-31T01:42:19Z,1536505,68,8254.0,Ugyuh9B1XGfLezgBjCl4AaABAg,@luckys901,All the off brand shit 😂,all the off brand shit 😂,0,english,2026-01-22T13:11:08Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgwRZNwCXyuOFwrklk54AaABAg,@KiyanshhGambhir,My favourite colour is black and white,my favourite colour is black and white,0,english,2026-01-26T08:10:38Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,1uEYIGw74cc,New Nintendo switch 2 games are too expensive!! #nintendo #Nintendoswitch,https://www.youtube.com/watch?v=1uEYIGw74cc,NDSrevival,2025-04-27T05:30:48Z,1958860,457,14113.0,UgyTPLkdaE7HYLZvySZ4AaABAg,@birthdayprincess9758,LmAo shit like this has existed for ever y’all remember action replay for the ds ?,lmao shit like this has existed for ever y’all remember action replay for the ds ?,0,english,2026-04-10T21:58:21Z,Negative,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,Ugzc7HBQ2pfXhRJyZ7p4AaABAg,@MafiaYt-o6k,I got that,i got that,0,english,2026-05-02T09:13:32Z,Neutral,Spam,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,KfGCh6pm5aQ,Can these Switch 2 Items Work with Switch 1?  #nintendoswitch2 #nintendoswitch #gamingaccessories,https://www.youtube.com/watch?v=KfGCh6pm5aQ,FastSnail,2025-08-31T01:42:19Z,1536505,68,8254.0,Ugx-ya0XGtRcCBx8Ull4AaABAg,@Ivfetyifudygigudttdtfgi,"If you put a switch 2 game in a switch one it can work if there’s an existing version for switch one, like Zelda tears of kingdom, it has a switch one and two version so switch 2 cartridges of those kinds of games will work","if you put a switch 2 game in a switch one it can work if there’s an existing version for switch one, like zelda tears of kingdom, it has a switch one and two version so switch 2 cartridges of those kinds of games will work",1,english,2026-04-02T07:52:39Z,Positive,Support,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,UgxXewNX5FNw4CGOnU54AaABAg,@Owenrees77,What about a switch 2,what about a switch 2,0,english,2026-02-17T11:51:32Z,Neutral,Other,Question,False,False,False,False,False,False,False,0,0,0,1,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgwXmDVIaB3JgyvgZlx4AaABAg,@EesaNaeem-v8i,W kiss my ass switch my bad😅😢😂❤🎉,w kiss my ass switch my bad😅😢😂❤🎉,0,english,2026-03-30T17:37:33Z,Negative,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgyerH53gkpHC3Bl1gV4AaABAg,@koenvandiepen7651,Yes i love it when you tube advertises crimes!!,yes i love it when you tube advertises crimes!,0,english,2026-05-14T23:46:56Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,#NAME?,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,UgwQNd-Jv8NBKM2Q_5N4AaABAg,@dieaking6475,"50 procent more expensive but 10x more performance than the 1st. isnt all that bad and personaly i really like the LCD SCREEN. And yes i also Own a Oled display. 
But not kidding im Glad it doesnt have Oled cuz i find it pretty intens to look at. and Switch Dock is hooked to my 360hz oled anyways.",50 procent more expensive but 10x more performance than the 1st. isnt all that bad and personaly i really like the lcd screen. and yes i also own a oled display. but not kidding im glad it doesnt have oled cuz i find it pretty intens to look at. and switch dock is hooked to my 360hz oled anyways.,0,english,2026-05-24T05:40:10Z,Negative,Price,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgxdfChwzeyZKJdj9Ex4AaABAg,@AbdullahAmmar-pro,I love you,i love you,0,english,2026-02-17T12:40:39Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgykPcIZIc8jCQXDa4V4AaABAg,@RoccoCagna,That’s a generated 😂😂😂,that’s a generated 😂😂😂,0,english,2025-12-22T16:43:03Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgzhenC4ZSVPj1hN8lN4AaABAg,@Merkats,"The switch 2 is so cool in my opinion, that I am selling basically all my good pokemon cards, a funko pop, 4 switch games and 1 wii game, and some delta plane trading cards just to have enough money to buy it. When I get it my siblings will never get to use, unless it's their birthday","the switch 2 is so cool in my opinion, that i am selling basically all my good pokemon cards, a funko pop, 4 switch games and 1 wii game, and some delta plane trading cards just to have enough money to buy it. when i get it my siblings will never get to use, unless it's their birthday",0,english,2026-04-17T22:25:41Z,Positive,Gaming,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgyDBAgRB4So53FLq8B4AaABAg,@mikem2132,"For a handheld, I'd rather have my Switch Lite.","for a handheld, i'd rather have my switch lite.",0,english,2026-03-16T01:42:19Z,Negative,Competition,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,#NAME?,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,UgyfbP7iO6MhZ8qWtzJ4AaABAg,@hernisanchicar,"""Or a handheld on-the-go console""
Shows a Wii U 😂","""or a handheld on-the-go console"" shows a wii u 😂",0,english,2026-01-13T19:24:58Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,AGqtGUVO3o4,Nintendo switch 2 #nintendo,https://www.youtube.com/watch?v=AGqtGUVO3o4,R&Kgaming,2025-04-15T05:08:50Z,953559,129,4669.0,Ugwl5JI2gozedJPqbTB4AaABAg,@Fish-guy-c5o,"This announcement could have been a grilled cheese 

@Chef_Tyler",this announcement could have been a grilled cheese @chef_tyler,1,english,2025-07-11T23:51:15Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,qDkkPYSwy04,Nintendo Switch VS PS Portal (Which is Best Gaming Handheld COnsole?),https://www.youtube.com/watch?v=qDkkPYSwy04,Onespot Tech,2025-01-08T11:50:08Z,1095375,394,8715.0,UgzJ84db9GkIxAAkxKB4AaABAg,@aamarshjain3e904,Bhai achha review dete ho,brother achha review dete are,1,hinglish,2025-08-27T06:54:17Z,Positive,Other,Unrelated,False,False,False,False,False,False,True,0,0,0,0,1
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgzHf3I4KaM5cgD4Sfh4AaABAg,@Catpooooool,Comic accurate wolverine,comic accurate wolverine,1,english,2025-10-03T08:53:52Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,#NAME?,My Nintendo Switch 2 Review (Doesn't Matter?),https://www.youtube.com/watch?v=-NNCca97v98,Marques Brownlee,2025-07-03T19:44:30Z,3540788,4665,77430.0,UgxGHWj1rJlOwNfnrRF4AaABAg,@TheRiddlethis,Its still a childish console with unfinished crappy games day one 😂,its still a childish console with unfinished crappy games day one 😂,0,english,2026-05-29T18:26:28Z,Negative,Gaming,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgwqoyR_LY-BRcDeRjx4AaABAg,@Pretty.Mantr4,Algún día la tendré ya sea comprada por mi o regalada🥲,algún día la tendré ya sea comprada por mi o regalada🥲,0,english,2026-03-16T22:36:31Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,Anxm6kL6dDg,Unboxing the Nintendo Switch OLED Model!,https://www.youtube.com/watch?v=Anxm6kL6dDg,danomak,2021-10-26T18:35:23Z,7311591,1877,294263.0,UgyQpM4Q-TPkV3QvmgF4AaABAg,@Toogiisa,My girlfriend will be getting it for me this month,my girlfriend will be getting it for me this month,1,english,2025-08-27T11:11:35Z,Positive,Purchase Intent,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgxcS8jDIHMhbAbAPd14AaABAg,@KingPhone-g4w,Fun fact last year this actually happened to my brother. We had to wait like three minutes cause they thought his Nintendo switch was a weapon.,fun fact last year this actually happened to my brother. we had to wait like three minutes cause they thought his nintendo switch was a weapon.,0,english,2026-01-02T05:21:15Z,Negative,Battery,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,srhVO3QmKEw,Switch or Switch 2?,https://www.youtube.com/watch?v=srhVO3QmKEw,More1980sGamer,2025-06-08T18:51:45Z,6222393,2634,69005.0,Ugzi3NxrKcKEKpjlUAx4AaABAg,@rebekahknox-g6n,Both sound the same,both sound the same,0,english,2026-05-31T00:26:36Z,Neutral,Hardware,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,Ugw2A4lb36veujUeftt4AaABAg,@user-qy6rv5ge7plllgsghsg,2017 mein 2 sal ka tha,2017 i 2 sal ka was,0,hinglish,2026-05-21T06:15:51Z,Neutral,Other,Language Error,False,False,False,False,False,False,True,0,0,1,0,0
Nintendo Switch,NxRdYFYyeOo,💞 Nintendo switch unboxing ✨🎀,https://www.youtube.com/watch?v=NxRdYFYyeOo,ROSE F W,2024-12-31T02:24:35Z,22019105,899,211333.0,UgxUsdObFSpgtH8uXOB4AaABAg,@lulu1407n,J'ai acheté la même hier❤,j'ai acheté la même hier❤,0,english,2026-01-19T11:18:42Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,1uEYIGw74cc,New Nintendo switch 2 games are too expensive!! #nintendo #Nintendoswitch,https://www.youtube.com/watch?v=1uEYIGw74cc,NDSrevival,2025-04-27T05:30:48Z,1958860,457,14113.0,Ugw_XL-ACM0zL93vJkp4AaABAg,@DoniyorbekAbdullayev2011,Nintendo Switch 2 on GTA V 🗿,nintendo switch 2 on gta v 🗿,3,english,2026-04-18T17:44:17Z,Positive,Gaming,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Z8LydHG7GXA,Nintendo Switch 2 Unboxing #nintendo #switch2,https://www.youtube.com/watch?v=Z8LydHG7GXA,Dominic Malta,2025-06-09T06:11:22Z,1990449,182,18471.0,UgzwM4vaGC2_Q-u-e6d4AaABAg,@loicestrade4054,It's surprising this song is going viral.,it's surprising this song is going viral.,3,english,2025-07-02T01:16:11Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,Ugz_6wkbvVrSm3Dg-JV4AaABAg,@ХренВзомаешьМистераКирбика,Switch 2,switch 2,0,english,2026-04-01T13:31:21Z,Positive,Spam,Ambiguous,False,False,False,False,False,False,False,1,0,0,0,0
Nintendo Switch,Anxm6kL6dDg,Unboxing the Nintendo Switch OLED Model!,https://www.youtube.com/watch?v=Anxm6kL6dDg,danomak,2021-10-26T18:35:23Z,7311591,1877,294263.0,Ugz5X527FkMovztuabZ4AaABAg,@mikeluz666,"Why is your dock black and your controllers are coloured? My dock is white, same as the joycons or controllers, or whatever it's called 😅","why is your dock black and your controllers are coloured? my dock is white, same as the joycons or controllers, or whatever it's called 😅",2,english,2026-03-29T23:38:17Z,Neutral,Other,Question,False,False,False,False,False,False,False,0,0,0,1,0
Nintendo Switch,IDct11-EY4o,$10 vs $500 Nintendo Switch!,https://www.youtube.com/watch?v=IDct11-EY4o,EmSwizzle,2024-10-27T19:00:10Z,15379882,1155,237228.0,Ugy06BtFG_srcNA8goF4AaABAg,@LeszekKrygowski-k8b,Slime rancher 2,slime rancher 2,0,english,2026-04-21T17:18:24Z,Neutral,Spam,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,kQmmov-keTU,PS5 vs Nintendo Switch!,https://www.youtube.com/watch?v=kQmmov-keTU,Life of Shubh,2025-09-20T12:35:12Z,3009672,618,50320.0,UgwQlNzUmjrDJnAbRT94AaABAg,@AfraKhalilMusic,Aur Games bhi Bilkul Phone jaise chalata hai batana bhool gaye Beta aap,and games bhi bilkul phone jaise chalata is batana bhool gaye beta you,0,hinglish,2026-04-08T11:32:32Z,Negative,Performance,Ambiguous,False,False,False,False,False,False,True,1,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgxQJm3p-g6mkQe5h-94AaABAg,@magicalriiya,My dad doesn't let me buy it😢,my dad doesn't let me buy it😢,0,english,2026-02-13T06:20:22Z,Negative,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,Ugwgjbx6qrFNgVn6R5R4AaABAg,@MarkBautista-ui7gv,Pa try naman ako nyan,pa try naman ako nyan,0,english,2025-12-31T11:49:47Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgzWI5Hfr42cgbhNjuh4AaABAg,@FardMaster_5000,it is fine i put my switch in a bag,it is fine i put my switch in a bag,0,english,2025-12-09T11:44:39Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,EXyrGU33d90,The Nintendo Switch 2 boot screen is everything #NintendoSwitch2 #Switch2,https://www.youtube.com/watch?v=EXyrGU33d90,Shannon Grixti,2025-06-05T13:12:02Z,7750311,1134,73935.0,UgwqdQWFzuuYpZsnZ8R4AaABAg,@TheOGNintendoGamer,Me after owning a switch 2 this Christmas:,me after owning a switch 2 this christmas:,0,english,2025-12-27T00:57:13Z,Positive,Other,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,haGDkJsDUMk,Nintendo Switch 2 Review - Best Worst Console Ever.,https://www.youtube.com/watch?v=haGDkJsDUMk,Mrwhosetheboss,2025-06-14T11:19:00Z,2806268,6111,69347.0,UgwqPbiX9O4ok3BhYJ14AaABAg,@Sanswich-es,I don't think people would get the switch 2 for cyberpunk 2077...,i don't think people would get the switch 2 for cyberpunk 2077.,0,english,2026-04-01T22:36:20Z,Negative,Gaming,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,UgyVXNbfbC2lP8hFdSl4AaABAg,@PriyodeepS,"Venom bhai, literally loved your video. The way you speak the real pros and cons and the way of explaining, top notch bhai. Keep making these kind of videos.","venom brother, literally loved your video. were way you speak were real pros and cons and were way of explaining, top notch brother. keep making these kind of videos.",0,hinglish,2025-11-13T12:55:55Z,Positive,Spam,Unrelated,False,False,False,False,False,False,True,0,0,0,0,1
Nintendo Switch,Anxm6kL6dDg,Unboxing the Nintendo Switch OLED Model!,https://www.youtube.com/watch?v=Anxm6kL6dDg,danomak,2021-10-26T18:35:23Z,7311591,1877,294263.0,UgxFKQhwAa0Q4CQlU1V4AaABAg,@Only_Viresh,I just got a nitendo switch OLED model,i just got a nitendo switch oled model,1,english,2026-06-01T01:26:57Z,Positive,Purchase Intent,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,GUY54qZSboY,Here’s why I will never buy Switch 2 🙅‍♂️,https://www.youtube.com/watch?v=GUY54qZSboY,SwitchIt,2025-07-27T20:50:31Z,3523140,2964,29124.0,UgwXdn4KRjarzb5U0PV4AaABAg,@NowhereNothing-RK9,"Me watching this while playing on my Switch 2: Hmm, yes interesting.","me watching this while playing on my switch 2: hmm, yes interesting.",0,english,2026-05-19T00:16:36Z,Positive,Gaming,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,wM2ZvZwaIac,Nintendo Switch Airport Security!,https://www.youtube.com/watch?v=wM2ZvZwaIac,EmSwizzle,2025-03-12T19:00:46Z,17805721,695,289800.0,UgycOfARwB0XEZZL3yd4AaABAg,@Presto_Pokemon,The fact that Mario also has bombs is just hilarious 🤣,the fact that mario also has bombs is just hilarious 🤣,0,english,2026-03-25T22:07:43Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Nintendo Switch,Kj-AZA4khVo,Nintendo Switch 2: A Pricey Disappointment?,https://www.youtube.com/watch?v=Kj-AZA4khVo,Venom's Tech,2025-07-03T14:00:00Z,595991,1258,24002.0,Ugx-GWaRl2_cSTVcQhh4AaABAg,@KiyanshhGambhir,Bohot hi accha,bohot hi good,0,hinglish,2026-01-21T16:03:18Z,Positive,Spam,,False,False,False,False,False,False,True,0,0,0,0,0
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,UgxcOvhSU3a32WFcYfR4AaABAg,@PaoIo_Maldini,the joycons had me confused for a sec lol laugh,the joycons had me confused for a sec lol laugh,1,english,2025-10-19T18:03:00Z,Positive,Hardware,,False,False,False,False,False,False,False,0,0,0,0,0
Nintendo Switch,y7KhI33j2E4,"Nintendo DIRECT : ça se CONFIRME ! 😱 SWITCH 2, les news tant attendues !! 🔥",https://www.youtube.com/watch?v=y7KhI33j2E4,Edouard_EMB,2026-06-04T04:30:05Z,6963,33,649.0,Ugw3AvotQy7v1eeq2nR4AaABAg,@hervemartin-2576,"Bonjour à tous,
je viens de regarder la vidéo et j'ai eut envie de télécharger et de tester la démo SWITCH 2 d'Adventure of Elliot mais je ne trouve pas cette démo sur le Nintendo E-shop...
Est ce qu'une personne un peu moins bête que moi pourrait me dire en quelques mots comment faire?
Merci par avance et bon jeux à tous.","bonjour à tous, je viens de regarder la vidéo et j'ai eut envie de télécharger et de tester la démo switch 2 d'adventure of elliot mais je ne trouve pas cette démo sur le nintendo e-shop. est ce qu'une personne un peu moins bête que moi pourrait me dire en quelques mots comment faire? merci par avance et bon jeux à tous.",0,english,2026-06-04T09:09:27Z,Neutral,Other,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
Nintendo Switch,nfuKcjwh4gQ,Nintendo Switch 1 vs OLED vs Nintendo Switch 2 ALL SIZES,https://www.youtube.com/watch?v=nfuKcjwh4gQ,Paper Tay,2025-06-10T06:37:34Z,2214665,204,11012.0,UgwbFlJrbH1zptk2gPZ4AaABAg,@spencerthatsitlolz,The first one looks like my Nintendo,the first one looks like my nintendo,1,english,2025-12-27T23:19:55Z,Neutral,Other,Unrelated,False,False,False,False,False,False,False,0,0,0,0,1
Iphone 17,rng_yUSwrgU,iPhone 17 Review: No Asterisks!,https://www.youtube.com/watch?v=rng_yUSwrgU,Marques Brownlee,2025-10-01T20:41:40Z,6042816,5667,166471.0,UgxeF9v9JSvKVgjhjEF4AaABAg,@bbrenddon,I'm the guy who bought the 16e and am now getting the 17,i'm the guy who bought the 16e and am now getting the 17,0,english,2026-05-16T04:59:16Z,Positive,Purchase Intent,,False,False,False,False,False,False,False,0,0,0,0,0
Iphone 17,5SyVSFJYBRo,"iPhone 17 Unboxing in ಕನ್ನಡ⚡Bionic A19, 48MP Camera, Finally 120Hz 🤯Time to Upgrade??",https://www.youtube.com/watch?v=5SyVSFJYBRo,Tech in Kannada,2025-09-23T07:28:12Z,208885,240,6964.0,UgxpZC6R0J9amcJcMER4AaABAg,@paravvaShanawad,Anna phone kodi nanu Swiggy,anna phone kodi nanu swiggy,0,english,2026-01-04T18:33:46Z,Neutral,Spam,Language Error,False,False,False,False,False,False,False,0,0,1,0,0
